pair_id,customer_tweet_id,apple_tweet_id,customer_text,apple_reply,created_at
151,8561,8558,hey what’s going on with the letter I . When i start to. Type this happens below,"Let's look at this together. To begin, are you completely updated to iOS 11.1?",Tue Oct 31 23:53:00 +0000 2017
152,8568,8566,wtf y’all got going on with my emojis 😐 I’m seeing boxes and shit,Hey there. 70 new Emoji have been released with iOS 11.1. Update to that and let us know how it goes.,Tue Oct 31 23:50:00 +0000 2017
153,8570,8569,"FYI, Folders no longer show Folder Names after update unless folder highlighted.",Thanks for reaching out. For help with AppleTV reach out to our experts here:,Tue Oct 31 23:50:00 +0000 2017
154,8574,8572,this is the second Fishing email that I have gotten in 2 days,We are here to help. Please refer to the following article for steps to report these emails:,Tue Oct 31 23:50:00 +0000 2017
155,8577,8576,since upgrade to High Sierra I see this screen each time my iMac reboots thus defeating automatic login I need. Help.,"Thanks for reaching out to let us know about this. So we can look into this with you, please DM us here:",Tue Oct 31 23:48:52 +0000 2017
156,8579,8578,"I bought 2 iPhones X on Friday, but I don’t see any charge on my credit card. Do I should worry or it’s normal?","Thanks for reaching out to us. Please send us a DM with your country, and we'll look into this.",Tue Oct 31 23:47:00 +0000 2017
157,9151,9153,"Well, I️ was running 11.0.3, and now 11.1. Issue persists.",Thanks. Please DM us and we'll continue this conversation there.,Wed Nov 01 02:11:00 +0000 2017
158,9154,9155,I’m having the same issue!!! Just started today!,Lets help get this sorted. Please DM us the version of iOS you're using and we can go from there.,Wed Nov 01 17:55:56 +0000 2017
159,9152,9150,"Hey , what’s up with this new autocorrect? Happening on iPhone 7 Plus and iPhone 7.",Let's take a look at this issue together. Which iOS version is your device currently running?,Wed Nov 01 00:14:25 +0000 2017
160,9158,9157,It’s showing it’s connected and the battery is decreasing.,We are here for you. Let's take a look at this further for you. Reach out to us in DM.,Wed Nov 01 00:13:50 +0000 2017
161,9160,9159,I got my phone yesterday and it’s already not charging thanks 🙃,We want to make sure you can charge and enjoy your new phone. Is it not showing as connected to power when plugged in?,Tue Oct 31 23:59:31 +0000 2017
162,9162,9161,"My iPhone is so damn glitchy, not sure this upgrade to the 8 was worth it. I can’t even send pictures 😡",Let's see how we can help over Twitter. Is iOS 11.1 the version installed and have you tried any steps? Which app is it?,Wed Nov 01 00:13:49 +0000 2017
163,9165,9164,Can I undo this iOS update? This is horrendous and dealing with phone frustration during 75% of my 150 mobile uses each day is not acceptable,We'd be happy to help. Send us a DM with a few details.,Wed Nov 01 00:12:53 +0000 2017
164,2625,9166,my 7+ refuses to stay on WiFi calling ever since ios 11 and im seriously so over the customer service -___-,"We want to help you. DM us, and we can look into what's going on with Wi-Fi calling on your iPhone.",Wed Nov 01 00:12:27 +0000 2017
165,9169,9171,iOS11.1 consumes battery pretty fast....,"Let's see how you're using your battery so we can provide the best solution. To start, DM us with the country where you're located.",Wed Nov 01 00:29:26 +0000 2017
166,9170,9168,11.1にあげたらTwitter少し見てるだけだし低電力モードなのに20パーへったぞ。デバイス本体ごと取り換えて数ヶ月だし今回のアプデはミスだな。バッテリー消費悪化してる。,We offer support via Twitter in English. Contact us for help in your preferred language here:,Wed Nov 01 00:12:00 +0000 2017
167,9174,9172,"Bienvenida sea la multi tarea al 3D touch en iphone, gracias #newupdate",We offer support via Twitter in English. Get help in Spanish here: or join,Wed Nov 01 00:11:29 +0000 2017
168,9176,9175,the new update is making my phone so funky. Check out the emoji and the letter I️. Is there a fix?,We'd like to help. Send us a DM and we can start there.,Wed Nov 01 00:10:00 +0000 2017
169,9178,9177,what’s up with typing the letter I️ ... it wants to be an A and a box with a question mark,We'd like to help. We received your DM and will continue there.,Wed Nov 01 00:08:55 +0000 2017
170,9180,9179,"I bought an iTunes gift card worth £15 a week ago, and the email still hasn’t come into my inbox to tell me the code. Helpppp",We're here for you. You'll need to contact our iTunes Store group for help with iTunes codes:,Wed Nov 01 00:05:27 +0000 2017
171,9182,9181,"Okay, I️ updated my phone the newest version",Thank you for the update. DM us here to continue:,Wed Nov 01 00:04:25 +0000 2017
172,9187,9185,hey apple ! What is going on with the iPhones ?? Every time I️ type the letter “I️” I️ get a symbol. Which you see right now!,Let's team up and get the exclamation point working right. Which model do you have? Is iOS 11.1 installed?,Tue Oct 31 21:11:00 +0000 2017
173,9189,9191,"My screen is lagging, my apps are all glitching, your new screen updates are slowing my processsing speed down. Y’all are killin me fr yo","Is this happening only with certain applications? Meet up with us in a DM, we'll continue there.",Wed Nov 01 00:18:31 +0000 2017
174,9190,9188,Hey just wondering why this new update has had my phone going bananas all day so far?? Please enlighten me.,You've come to the right place. What seems to be going on with your phone?,Wed Nov 01 00:04:25 +0000 2017
175,9193,9192,Ayo fix this whole question mark box ting dem shits annoying.,"Hi, can you tell us more about this in a DM? We'll look into this together from there.",Wed Nov 01 00:03:26 +0000 2017
176,9195,9194,I bought an iPhone 8 with AppleCare+. Wanting to return the iPhone 8. What happens with the AppleCare+?,Thanks for contacting us. We'd like to gather some info to help out. Let's meet in DM.,Wed Nov 01 00:02:25 +0000 2017
177,9197,9199,But would it work with another phone brand?Like LG galaxy phones?,"Currently, only iPhones with iOS 10 or later are supported.",Wed Nov 01 00:17:00 +0000 2017
178,9198,9196,Does the person you send it too also have to have a iPhone to see this?I see it on my phone.,Great question. They must have a device with iOS 10 or later. Here's some more information:,Wed Nov 01 00:01:26 +0000 2017
179,9304,9303,why are my I ‘s changing into I️ ?!!!!!,Interesting. Let's look into this. Which iOS version is showing in Settings &gt; General &gt; About?,Wed Nov 01 00:00:31 +0000 2017
180,9827,9826,Damn the new emojis . Will my battery still go from 65% to 40% after one snap?,"We're happy to help. Are you experiencing battery issues, when using certain app?",Wed Nov 01 00:25:28 +0000 2017
181,9829,9832,started before downloading 11.1 (was never able to download 11.0.3). hasn't gotten better since update,Let's continue within DM here:,Wed Nov 01 00:38:24 +0000 2017
182,9831,9828,please help us lmao,Your keyboard is important and we'd like to help get it working right. When did this start and which device model is it?,Wed Nov 01 00:27:00 +0000 2017
183,9835,9833,Dear why is my letter I️ not working by itself in email or text? When I️ type the letter “I️” the attached happens.,We're here to help. Which version of iOS do you have installed on your device? You'd see this in Settings &gt; General &gt; About.,Wed Nov 01 00:24:38 +0000 2017
184,9838,9837,updating xcode via appstore. 7-min remaining 6-hr ago. 1-min rem for over an hour. Why? My net bandwidth is good.,We'd like to help any way we can. Are other apps able to be downloaded on your device? Which model is it and which OS version?,Wed Nov 01 00:23:32 +0000 2017
185,9840,9839,"mi iPhone no se puede conectar a la red wifi privadas pero si a las free, que hago 😢",We offer support via Twitter in English. Get help in Spanish here: or join,Wed Nov 01 00:21:30 +0000 2017
186,9842,9844,I said the battery is dying too fast. Is that because of the new iOS 11.0.3? I’m pretty worried about it 😕 I can’t trust my phone anymore,We're here to help. Let's update your device to iOS 11.1 and test to see if the issue persists:,Wed Nov 01 00:38:53 +0000 2017
187,9843,9841,FOCO AQUI Q Q TÁ ACONTECENDO ~ iOS 11 guloso,"Since our Twitter support is available in English, get help at or join",Wed Nov 01 00:20:30 +0000 2017
188,9847,9849,iMessage &amp; snapchat,Thanks for letting us know. Send us a DM and we'll do everything we can to get your keyboard back on track.,Wed Nov 01 00:27:27 +0000 2017
189,9848,9846,hey my i on my keyboard isn't working and i just updated my phone to the latest IOS,Thank you for reaching out. May we ask which apps you're seeing the keyboard issue with?,Wed Nov 01 00:17:29 +0000 2017
190,10667,10666,"Ok, and figure your collective shit out. The error when attempting to type “I am” &amp; getting weird ASCII characters is stoopid.",Let's look into this keyboard issue for you. Send us a DM with your current iOS version to get started.,Wed Nov 01 00:44:27 +0000 2017
191,10669,10672,"/2...2 docs did open, duplicated themselves, now none open after I closed them.",Please send us a DM and we will go from there.,Wed Nov 01 01:46:00 +0000 2017
192,10671,10668,"So, since updating the latest iOS, Pages no longer lets me open any docs, all show, just don’t open. Suggestions? Anyone?","Can you confirm what version of iOS you updated to? Also, have you tried restarting your device?",Wed Nov 01 00:44:27 +0000 2017
193,10674,10673,"after I upgraded my iPhone to iOS 11.0.3, the back camera and the flash stopped working. Could you do something?","Hi, we'll be happy to help. To start, let's give the troubleshooting steps in this article a try:",Wed Nov 01 00:43:28 +0000 2017
194,10677,10675,"just updated Apple Watch to 4.1. Is ESPN radio etc only available in USA, can’t get it on my watch in the UK",We want to help you. That station may not be available. Availability of live stations varies depending on your location.,Wed Nov 01 00:42:31 +0000 2017
195,10679,10678,Depois da ultima atualizado do IOS a bateria do IPhone 6 tá durando quase nada,"Since our Twitter support is available in English, get help at or join",Wed Nov 01 00:41:00 +0000 2017
196,10681,10680,why is it impossible to Type “I” without a stupid box with a question mark. #notimpressed #fixit,We are here for you. Let's take a look at this further for you. Reach out to us in DM.,Wed Nov 01 00:39:52 +0000 2017
197,10683,10682,Baje la App de la cual es gratuita y me llego un cargo de $18.11 Pesos ¿cuál es el motivo?,We offer support via Twitter in English. Get help in Spanish here: or join,Wed Nov 01 00:39:52 +0000 2017
198,10685,10684,I️ figured it out thanks 🤘🏽,Awesome! It's our pleasure. Feel free to reach out anytime a question comes up.,Wed Nov 01 00:39:26 +0000 2017
199,10687,10686,why everytime I️ type an “I️” this extra A and box pops up ??,"Let's work on a solution together. To start, which device model and exact iOS version are you using?",Tue Oct 31 17:53:28 +0000 2017
200,10689,10688,updated to iOS 11.1 and there's so many glitches and bugs I found inside the update,We'd be happy to help. Send us a DM and we can start there.,Wed Nov 01 00:38:25 +0000 2017
